Urban,POP2010,OHU2010,NUMGQTRS,LILATracts_halfAnd10,LILATracts_Vehicle,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LATracts_half,LATracts1,LATracts10,LAPOP05_10,lawhitehalf,lablackhalf,laasianhalf,laomultirhalf,lawhite1,lanhopi1,laaian1,lahisp1,lahunv1,lahunv10,laasian20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractHispanic,TractHUNV,TractSNAP,ZScore_EstMedVal
1,2917,1216,55,0,0,0,2.8,117893,1,0,0,1158.494683,867.6196845,18.69699524,169.1173845,101.6495455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,2109,67,489,1,6,253,144,4,1.9083713177728256
1,2428,1514,0,0,0,0,8.1,119074,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,2081,23,251,2,2,88,53,0,1.967088240075224
1,3375,1655,6,0,0,0,9.2,123897,0,0,0,385.1943424,314.9128899,0.0,37.09871864,33.18273528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624,2733,68,363,3,2,191,85,0,1.8166714329425373
1,5138,2273,143,0,0,0,4.9,149917,1,0,0,1016.301488,913.6911756,16.0916829,52.39946891,32.93017204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,4247,161,397,1,15,434,152,12,3.922869182937814
1,4359,1934,1,0,0,0,10.0,96850,0,0,0,0.810845256,0.810845256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836,3877,84,171,2,4,189,172,110,1.8775630560709504
1,3885,1503,0,0,0,0,3.4,189194,1,0,0,3154.372092,2714.725879,34.14844352,253.0735758,149.4241925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,3287,44,354,1,2,270,96,20,3.7242465074951343
1,4043,1407,16,0,0,0,5.8,203313,1,0,0,3154.802321,2831.909703,39.5287185,155.6989243,124.0204067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,3596,60,223,3,2,158,53,0,2.672416207979338
1,3413,1003,0,0,0,1,26.8,36397,0,0,0,6.717158318,0.428754777,3.930252075,0.357295632,1.715019107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818,1171,748,108,2,79,2190,194,166,0.8047106485703446
1,3252,1099,76,1,0,1,28.3,40588,1,0,0,1211.390326,584.8096038,229.4376549,59.14268922,324.3155335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527,1528,519,166,1,45,1740,134,103,1.4716189018815318
1,4085,1621,17,0,0,0,9.2,69417,1,0,0,1679.697723,1000.603261,177.4527752,147.8298625,331.263589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213,2075,532,441,29,32,1474,67,29,0.8721263741768016
1,3458,1600,23,0,0,0,17.5,63846,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173,1727,396,681,11,25,899,105,7,0.9225069433128098
1,3650,1710,300,0,0,1,15.6,51176,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318,1563,391,874,12,24,1068,157,37,0.7590419312240351
1,2878,1505,0,0,0,0,15.6,81104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909,1443,306,676,5,15,669,173,30,0.1011949313545759
1,2761,1385,2,0,0,1,18.7,49531,0,0,0,193.3355482,98.3218143,23.87440622,47.66215539,21.95752323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899,1304,353,600,3,31,661,25,84,0.4930035301748984
1,4412,2379,8,0,0,0,16.0,90605,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491,2167,497,1041,12,21,911,106,61,-0.3547673418331813
1,3761,1228,115,1,0,1,19.8,55850,1,0,0,2278.472666,940.5728233,289.1465663,131.1408621,840.1246465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822,1710,384,283,41,66,2209,103,0,0.4922786298995601
1,2364,886,22,0,0,0,15.2,81719,1,0,0,587.4778136,192.1075007,193.6668648,41.79270262,150.8156443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,671,929,176,1,30,826,101,32,0.7351202221378729
1,2449,967,31,0,0,0,14.9,101125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781,1583,69,480,2,6,468,64,5,1.3726700142978612
1,2525,1127,10,0,0,0,12.1,61902,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866,1149,100,676,7,23,832,56,19,0.817396403388764
1,4506,2002,7,0,0,0,9.6,85186,0,0,0,0.162396103,0.095197715,0.0,0.042558979,0.024639409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099,2895,117,927,11,14,863,115,116,1.096845459531658
1,3391,1344,5,0,0,0,10.4,111417,1,0,0,1375.494255,1091.497439,14.46460988,166.3564343,97.4402657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,2661,35,396,10,10,446,34,28,1.6854644831063146
1,2937,1331,18,0,0,0,7.3,126250,1,0,0,1373.546319,1001.735438,27.12019362,208.6881185,128.74139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,2180,57,454,0,9,328,76,11,2.027254962928298
1,4475,1914,6,0,0,0,17.4,84423,0,0,0,177.764707,156.6564082,0.111267926,17.71408536,3.273956802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452,2467,100,1557,4,18,450,151,77,2.171872567858278
1,5850,2805,5,0,0,0,10.2,101696,0,0,0,49.1143074,24.97730446,2.376031399,16.31348228,5.215678692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,3467,285,1480,6,16,802,41,17,1.0417530386059517
1,4134,1863,1,0,0,1,25.0,62237,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493,1995,181,1542,2,13,571,125,59,0.4234131037424267
1,3635,1690,0,0,0,1,27.1,63750,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542,1747,202,866,4,29,1234,126,35,1.0979328099446657
1,5911,2600,165,0,0,1,19.2,51076,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965,2744,499,1526,15,44,1501,224,85,0.5734674607374438
1,3087,1286,35,0,0,0,12.3,85565,1,0,0,629.2475645,344.2502031,21.35503227,62.52306208,170.7893661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123,1749,228,515,7,42,870,81,0,1.7046743404027782
1,3877,1796,22,0,0,0,7.4,97500,0,0,0,185.0899453,123.5635457,3.119351864,19.64497912,38.27564706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122,2648,136,482,6,8,926,95,44,2.023630461551607
1,4354,1775,0,0,0,0,10.8,96094,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036,3218,85,379,12,34,1061,44,56,1.6184112076375268
1,2411,1095,4,0,0,0,10.0,61418,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953,1464,116,245,2,28,917,56,43,0.5600568056436863
1,3378,1519,3,0,0,0,14.9,56944,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518,1890,143,313,7,64,1466,111,49,0.5868781158312014
1,2941,1277,140,0,0,0,12.8,94125,1,0,0,1762.759182,1140.048427,66.38364662,206.4559512,327.4839801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914,1872,153,345,6,26,911,61,34,1.2900313829093009
1,4074,1880,2,0,0,0,16.3,58750,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529,2274,202,360,3,52,2041,155,62,0.6829274023135191
1,2197,873,2,0,0,0,9.0,125000,1,0,0,810.0386774,651.174287,27.36422481,54.19675854,75.13429307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,1782,50,134,1,5,488,39,0,1.96056413759718
1,3711,1586,130,0,0,1,22.7,44474,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365,2314,455,92,2,34,1281,194,112,1.9083713177728256
1,3695,1639,135,0,0,0,12.5,65938,0,0,0,5.670386434,0.19914037,0.54566247,0.132760242,4.313540936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358,2339,393,117,10,34,1213,150,148,2.494090740246129
1,3172,2095,77,0,0,0,14.5,157891,1,0,0,846.1389459,714.1978547,27.49235607,44.1578785,53.29086325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,2652,115,145,8,15,312,173,46,1.7409193541696906
1,2884,1765,80,0,0,0,12.3,78594,1,0,0,665.8341612,548.9341397,26.21162022,28.41959775,59.0881226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792,2401,98,131,4,18,273,195,0,2.244362595392104
1,2413,1149,53,0,0,0,12.8,121528,0,0,0,108.340871,79.5659824,1.824017763,0.426980838,25.42661393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,1949,89,95,5,25,413,41,9,2.739469483448126
1,2801,1245,2,0,0,0,10.3,103750,1,0,0,1683.225414,1318.827368,36.64484968,72.22941748,243.585655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,2204,53,135,5,16,661,97,28,2.0482770709131075
1,3107,1569,15,0,0,0,11.7,91034,1,0,0,1429.324433,1181.954396,47.54420757,80.328074,103.969892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722,2453,101,209,3,33,602,117,7,2.4857543870797394
1,4227,2306,68,0,0,0,11.6,166480,0,0,0,204.4629762,168.8590982,3.359607544,12.42733046,19.35580975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646,3600,138,185,12,16,383,78,7,2.836606120343451
1,4418,2333,16,0,0,0,12.7,178750,0,0,0,421.5256007,353.2632284,12.72120252,16.37045367,36.94830665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976,3230,220,606,14,8,430,53,0,1.554257533270092
1,4337,2438,8,0,0,0,8.8,173500,1,0,0,2763.194698,2415.659447,80.47960528,139.3581683,118.6840898,263.8066645,0.0,1.954294205,18.20577542,9.861705905,0.0,0.0,0.0,0.0,630,3746,158,218,3,12,274,173,71,2.165348465380234
1,1177,482,0,0,0,0,2.7,57083,0,0,0,187.9375384,88.10585594,12.43560608,62.97238582,20.712292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,635,86,203,14,14,331,31,25,0.7688280849411014
1,4226,1326,10,0,0,1,9.2,49432,0,0,0,153.6817395,90.95407949,1.417847506,20.09605435,40.52864208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420,2225,113,347,28,38,2835,78,70,0.8217458050407934
1,3887,1583,61,0,0,1,22.6,52593,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905,2139,210,434,14,47,1922,126,39,0.5807164634908263
1,4775,2522,8,0,0,0,16.2,107054,1,0,0,660.1635233,338.192488,13.03190659,178.1018045,126.1797678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161,3460,223,626,10,10,671,84,0,0.8804627273431914
1,4993,2202,0,0,0,0,6.3,71176,1,0,0,2050.481871,1207.530567,81.11676691,505.9536267,251.4134714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993,2823,170,1051,24,9,1398,136,210,1.0352289361279072
1,3349,1663,1,0,0,0,4.9,138523,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,2285,118,467,13,19,672,100,27,0.7003250089216371
1,5207,1643,9,0,0,1,26.2,37668,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145,2147,345,411,32,71,3698,212,276,0.3643337313023596
1,6470,3490,0,0,0,0,10.0,178571,1,0,0,753.1510634,367.4044179,73.17168474,204.1716848,102.3573051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455,3623,740,1457,16,18,737,68,0,0.8884366303719121
1,2711,1132,0,0,0,0,11.3,74931,1,0,0,1455.778645,704.6585261,37.64628871,364.1088247,347.3650229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,1418,108,608,2,10,945,97,44,0.5774544122518042
1,5396,2184,0,0,0,0,5.1,120185,1,0,0,4119.450449,3047.378659,173.5846524,432.81215,449.2777555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687,4012,208,578,9,11,945,65,10,1.0529889928736942
1,5592,2797,6,0,0,0,15.1,67346,1,0,0,2946.346511,753.2127752,1383.853891,458.3615853,327.824482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882,1438,2819,629,12,27,808,172,107,0.2284149296764383
1,4009,1539,0,0,0,0,9.1,116761,1,0,0,688.753986,544.7215223,30.12359543,57.00773683,53.97951764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,3143,110,437,9,9,464,18,16,1.2646598732724623
1,5063,738,3333,0,0,0,8.5,131154,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,3630,266,522,12,13,933,31,23,1.1907200451879612
1,3838,1683,0,0,0,0,8.8,153295,1,1,0,2614.028337,1967.889232,115.1829747,314.5805907,200.5658944,612.3141685,1.0,1.768768111,86.27533862,5.777410005,0.0,0.0,0.0,0.0,516,2827,189,505,14,13,450,27,44,1.976149493516952
1,5252,3128,0,0,0,0,7.4,118287,1,1,0,5252.000052,3806.000034,328.0000019,625.9999974,464.0000022,1573.276155,6.33013159,7.766782925,222.4095434,57.20629749,0.0,0.0,0.0,0.0,1131,3806,328,626,12,16,558,112,9,0.027980003545413
1,3983,2071,87,0,0,0,17.7,103272,1,0,0,1573.077935,1085.167434,144.5698736,185.126289,149.9926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,2637,379,553,15,12,591,127,24,0.1870956139821582
1,5395,2148,6,0,0,0,3.5,143750,1,0,0,591.468958,408.5702749,24.2170017,87.07254975,69.06440478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,4074,186,630,17,19,753,123,14,1.4197885321948471
1,3004,1091,9,0,0,0,8.7,104659,1,0,0,3003.989488,1995.993557,157.9998273,410.9986216,421.9977628,226.1703607,0.260607332,0.502156854,68.92478698,5.860360816,0.0,0.0,0.0,0.0,635,1996,158,411,7,10,724,64,26,0.7010499091969753
1,2490,1051,0,0,0,0,15.6,59148,1,0,0,2490.0,763.9999916,836.9999911,254.9999976,589.9999961,9.199484229,0.707652576,1.887073621,20.05015635,0.0,0.0,0.0,0.0,0.0,711,764,837,255,11,33,766,44,76,-0.1844157771286933
1,2458,963,3,0,0,0,13.6,84861,1,0,0,959.9045793,577.0849112,109.8609743,123.2240894,139.4968239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,1617,217,292,25,7,626,42,55,0.7731774865931309
1,3158,1595,0,0,0,0,3.8,138355,1,1,0,3137.968438,2645.271514,137.668113,153.0943164,191.9877649,2453.00063,3.000000045,6.361757292,262.0946733,8.367189973,0.0,0.0,0.0,0.0,414,2662,139,154,3,7,282,9,23,2.28278230998503
1,3510,1120,8,1,0,1,25.8,40023,1,0,0,1504.878402,226.3604918,809.7078941,8.3638412,455.4920556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744,597,1941,22,2,12,1477,193,248,-0.1383846096447146
1,2210,589,2,1,1,1,35.3,33438,1,0,0,2209.999985,626.0000024,662.0000062,58.00000087,849.0000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452,626,662,58,0,15,1465,112,195,-0.0938032427114124
1,3582,956,0,0,0,1,19.6,51974,0,0,0,119.1930192,39.50239091,16.51966146,8.000152148,54.99674708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609,1165,689,401,12,14,2291,118,98,-0.3518677407318283
1,4967,1427,30,1,0,1,27.0,45910,1,0,0,740.4327894,201.259861,105.11908,171.3550993,246.1243834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008,1674,696,807,41,44,3107,139,144,-0.2768405622343198
1,3353,959,11,0,0,1,27.2,48824,0,0,0,111.7356768,26.07846892,21.49340343,32.63269126,31.26319206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850,997,398,567,8,25,2184,160,184,-0.1224368035872732
1,2601,967,0,0,0,0,7.1,73125,1,0,0,2112.614197,556.2687643,136.1312728,1051.86354,337.454536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,716,166,1250,22,17,634,81,5,-0.1054016471168244
1,6543,1806,18,1,1,1,26.3,45033,1,0,0,5010.234548,1471.465873,753.9999621,626.1775724,2094.170774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412,2150,893,910,29,45,3909,176,283,-0.0477720752274337
1,6629,2123,45,0,0,1,10.8,53684,0,0,0,207.9807167,88.67782116,11.23043895,36.57165289,70.07724619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635,2174,318,1576,35,61,3526,39,253,-0.1285984559276483
1,6742,1783,47,1,1,1,37.3,32114,1,0,0,6043.716595,2090.702599,416.3221759,794.6870274,2580.97756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288,2325,457,926,122,47,4702,173,402,-0.3051116729725114
1,2805,1044,51,0,0,0,9.7,67500,1,0,0,2368.465039,915.9580961,195.8319882,914.6611618,312.6227772,73.43699646,2.798404455,0.736316383,59.51320839,1.78422153,0.0,0.0,0.0,0.0,610,1052,219,1140,24,10,578,22,16,0.1439640475995325
1,4720,1524,31,0,0,0,15.7,72829,1,0,0,4720.000044,2126.000009,291.0000016,1057.000006,1177.999995,31.74128091,0.621413946,0.0,58.11541462,1.038721338,0.0,0.0,0.0,0.0,1916,2126,291,1057,45,23,2109,70,99,-0.0945281429867507
1,4178,1369,10,1,1,1,18.3,44758,1,1,0,4177.999973,1963.999994,327.9999947,478.9999955,1334.999991,288.1251037,2.05109942,7.323824838,570.2942479,17.44626187,0.0,0.0,0.0,0.0,2296,1964,328,479,37,35,2632,122,166,-0.3083737242115335
1,2189,780,5,0,0,0,12.3,82650,1,1,0,2189.000015,1459.000012,115.0000018,187.0000002,392.9999974,731.221713,5.435167223,12.19728351,377.4329562,15.83927416,0.0,0.0,0.0,0.0,479,1459,115,187,15,20,825,33,48,0.1736849588884006
1,2306,856,1,1,1,1,18.9,51535,1,1,0,2305.999963,928.9999793,315.9999955,287.9999881,754.9999963,355.5608025,8.313559055,1.9987638,447.6822052,76.54000568,0.0,0.0,0.0,0.0,1143,929,316,288,12,6,1291,155,123,-0.6610377081635906
1,4140,1062,6,0,0,0,16.7,65785,1,0,0,2108.169128,974.392755,35.22318364,46.09995279,956.4763706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926,1935,62,146,100,57,3571,83,127,-0.4105846630342263
1,2370,519,4,1,0,1,19.4,46860,1,0,0,2369.999983,834.9999924,152.0000003,12.00000004,1343.0,107.9812126,6.070271254,4.687260151,376.0228224,4.029149421,0.0,0.0,0.0,0.0,1306,835,152,12,14,14,2173,42,130,-0.5896350310427734
1,4951,1309,0,0,0,0,16.5,66683,0,0,0,212.380394,93.6006012,6.486993551,2.909224749,107.3620434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344,2367,71,150,45,50,4344,53,79,-0.2772030123719889
1,2448,638,4,0,0,0,11.7,70179,1,0,0,894.1293707,438.8457713,18.88001457,77.81499142,330.0972849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944,1218,41,149,35,38,1999,0,63,-0.3199721286169455
1,4754,1202,54,1,0,1,23.4,49625,1,0,0,3187.806711,1462.310003,56.29007878,117.3630849,1474.652945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260,2129,105,137,48,47,4178,121,207,-0.3837633528467112
1,4579,1570,18,1,1,1,25.9,53487,1,1,0,4578.999981,1444.000014,1141.000021,789.000006,1130.000009,302.8581316,21.14734356,7.389044907,517.3015368,26.52082601,0.0,0.0,0.0,0.0,2202,1444,1141,789,62,13,1875,106,217,-0.8618350844322851
1,2950,906,3,1,0,1,23.5,48387,1,1,0,2950.000024,1124.000002,214.000001,347.9999971,1209.000013,899.5894345,14.38747443,36.7524338,1635.505752,56.14416464,0.0,0.0,0.0,0.0,1779,1124,214,348,16,39,2093,76,181,-0.5722374244346554
1,4214,1040,4,1,0,1,33.1,37359,1,0,0,2352.266998,1142.842729,49.33422193,28.8208114,1085.739646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075,2003,66,58,21,49,3916,84,200,-0.4250826685409913
1,3564,882,5,0,0,1,25.4,45857,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839,1566,44,51,5,77,3374,113,201,-0.4055103611068586
1,4065,1120,10,0,0,1,35.0,40069,0,0,0,303.9055347,141.8363151,0.034952695,7.334166188,148.0430615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,2003,52,69,15,54,3753,178,167,-0.5258438068130077
1,4219,1049,3,1,1,1,20.7,41944,1,0,0,4218.999958,1790.999975,97.99999909,36.99999982,2243.999962,66.24062252,3.940847635,0.314466536,122.3629417,1.73059231,0.0,0.0,0.0,0.0,2350,1791,98,37,16,33,4029,119,176,-0.3018496217334893
1,3019,883,53,1,0,1,33.5,34441,1,0,0,1072.344698,422.0939696,86.13913758,6.000000132,536.1115946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076,1264,195,34,15,32,2630,177,205,-0.4163838652369323
1,3991,964,5,0,0,1,44.1,32500,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565,1751,108,32,53,48,3721,100,334,-0.3522301908694975
1,3579,902,9,0,0,1,42.6,30378,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875,1540,93,24,14,37,3376,152,237,-0.3210594790299528
1,3707,961,8,0,0,1,40.2,31287,0,0,0,3.009536505,1.074834466,1.182317972,0.107483447,0.429933786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681,1405,152,56,9,37,3340,178,210,-0.4642272834092566
1,3265,767,0,0,0,1,46.6,29893,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475,1381,163,52,41,13,2892,40,233,-0.4982975963501542
1,4875,2028,0,0,0,0,3.6,120938,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,3651,158,517,8,36,1058,53,34,0.1207672387887086
1,3019,896,6,1,0,1,43.0,25357,1,0,0,572.9308964,267.0419715,70.00508982,17.12536999,209.6658651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883,1297,229,40,20,31,2512,163,214,-0.2587180553508636
1,4307,1625,73,0,0,1,40.2,27868,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290,1608,535,348,16,28,2809,260,450,-0.4080475120705425
1,4221,1767,7,0,0,0,9.0,94091,1,0,0,588.6134968,357.6649289,35.464223,62.14904225,126.7251462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936,2506,284,564,15,27,1481,146,36,-0.1198996526235893
1,3191,1338,9,0,0,0,7.0,97125,1,0,0,2520.941626,1818.513881,100.9532732,232.6529771,349.4645468,13.07646978,0.0,0.04791373,2.524574757,0.202258548,0.0,0.0,0.0,0.0,602,2319,126,271,7,19,777,114,13,0.2849571511528215
1,3091,1107,11,0,0,0,11.6,77344,0,0,0,92.4743644,50.87851447,4.349043228,2.774229642,31.6889295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623,2158,97,135,9,38,1607,35,99,0.1606367539323122
1,3910,1245,10,1,0,1,28.0,37113,1,0,0,802.8921286,404.1328002,127.1680683,29.77343063,225.4838793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313,2145,397,158,9,44,2847,146,176,-0.092715892298405
1,5218,1786,218,0,0,1,33.0,32140,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3491,2757,353,170,28,67,3696,377,392,-0.3109108751752174
1,4127,1499,7,0,0,1,14.7,45552,0,0,0,338.3922189,246.6452334,12.14693116,13.2066181,56.17676511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526,2270,303,197,39,67,2492,189,253,-0.1057640972544935
1,3851,1582,71,0,0,1,18.2,49667,0,0,0,184.133503,114.6039969,11.97064642,9.601224729,45.35883441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531,2266,283,151,28,54,2080,134,59,-0.2830022145746949
1,5343,2299,0,0,0,0,2.4,95486,1,0,0,3652.337806,2903.458194,105.6165002,126.2305768,476.4315333,0.156498969,0.0,0.0,0.019562371,0.007040442,0.0,0.0,0.0,0.0,641,4142,167,214,17,38,1531,137,48,0.6173239273954078
1,4679,1553,456,0,0,1,36.2,39792,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034,2336,406,164,49,80,3019,431,299,-0.2811899638863493
1,3315,1094,73,1,0,1,24.0,43224,1,0,0,888.0142409,491.4794766,89.95053993,19.33359913,275.7655941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,1679,205,151,18,25,2303,131,165,-0.3163476272402543
1,3475,1319,21,1,0,1,18.9,49706,1,0,0,1300.317241,734.8361521,103.4689654,77.93065405,348.0279536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590,1804,292,169,31,48,1927,201,193,-0.2554560041118415
1,3423,1384,7,0,0,0,12.2,73934,1,0,0,2371.072891,1699.402531,91.4652644,95.66857821,449.5580958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199,2449,138,156,9,36,1288,97,146,0.0805352735074359
